#beam run file  event                time              chan[0 11] 
1   54   84      8111 2017 10 10 12 31 02 0 0 1 0 0 0 1 0 0 1 0 1
1   54   68      2398 2017 10 10 08 57 43 0 0 0 1 0 1 0 0 0 1 0 0
1   54   68      7155 2017 10 10 09 03 49 0 0 0 1 0 1 0 0 1 0 0 1
0   54    6      3022 2017 10 09 19 40 35 0 1 0 0 0 0 1 1 0 0 0 1
1   54   20      5420 2017 10 09 22 42 50 0 0 0 1 1 1 0 1 0 0 0 1
1   54   20      6092 2017 10 09 22 43 40 0 1 1 1 1 1 1 1 0 0 0 1
1   54   20      6106 2017 10 09 22 43 41 0 1 1 1 0 1 0 1 0 1 0 0
1   54   20      9330 2017 10 09 22 47 54 0 1 0 1 0 0 1 0 0 1 1 0
1   54   36      2266 2017 10 10 02 05 32 0 1 1 1 0 0 0 1 1 1 0 1
1   54   36      5479 2017 10 10 02 09 34 0 0 1 0 0 1 1 1 0 1 0 0
1   54   54      1214 2017 10 10 05 55 34 0 0 0 1 1 0 1 1 1 1 1 1
1   54   54      3743 2017 10 10 05 58 45 0 0 1 0 0 0 1 1 0 1 0 0
1   54   54      9715 2017 10 10 06 06 23 0 0 0 1 0 0 0 1 0 0 1 0
1   54   54      9788 2017 10 10 06 06 29 0 0 1 0 0 0 1 0 0 1 0 0
1   54   69      1807 2017 10 10 09 09 54 0 1 1 1 0 1 1 0 0 0 0 1
1   54   69      4623 2017 10 10 09 13 32 0 0 1 0 0 0 1 0 1 0 1 0
0   54   69      7008 2017 10 10 09 16 35 0 1 0 0 0 1 0 0 0 1 0 0
1   54  101      4211 2017 10 10 16 04 56 0 0 1 0 0 1 0 1 0 1 1 0
0   54    7        12 2017 10 09 19 49 31 0 1 1 0 1 0 1 0 1 1 1 0
1   54   37      6123 2017 10 10 02 23 07 0 1 1 0 1 0 1 0 0 1 1 0
1   54  102      1847 2017 10 10 16 14 44 0 1 1 1 0 0 0 1 0 0 0 1
1   54  102      3001 2017 10 10 16 16 11 0 0 1 0 1 1 0 0 0 1 1 1
1   54  102      3108 2017 10 10 16 16 19 0 0 0 1 1 0 1 1 0 0 1 0
1   54   21      6457 2017 10 09 22 57 06 0 0 0 1 0 0 1 1 0 0 0 1
1   54   21      8724 2017 10 09 23 00 11 0 1 0 0 0 1 0 1 0 0 0 1
1   54   55      7268 2017 10 10 06 16 08 0 0 0 1 1 0 1 1 1 1 1 1
1   54   86      3692 2017 10 10 12 51 05 0 0 0 1 1 0 0 1 1 0 1 1
0   54   70      6471 2017 10 10 09 28 53 0 1 1 1 0 1 1 1 0 0 0 1
1   54    8       258 2017 10 09 20 02 39 0 1 1 1 0 0 0 1 0 0 0 1
1   54    8      4198 2017 10 09 20 07 36 0 1 0 1 0 1 0 0 1 1 0 0
1   54  103      4769 2017 10 10 16 31 09 0 0 1 0 0 1 0 1 1 0 1 1
1   54  103      5750 2017 10 10 16 32 22 0 0 1 0 1 0 1 1 0 1 0 0
1   54   56      8334 2017 10 10 06 30 24 0 0 1 0 0 1 0 0 1 1 0 0
1   54   87      6270 2017 10 10 13 07 10 0 0 1 1 0 0 1 1 0 1 0 1
1   54   87      7250 2017 10 10 13 08 27 0 0 0 1 1 1 0 0 0 1 0 0
1   54   87      8017 2017 10 10 13 09 22 0 0 1 0 0 1 0 0 1 0 0 0
1   54   87      8556 2017 10 10 13 10 05 0 1 1 1 0 1 0 1 1 1 0 1
1   54   87      9161 2017 10 10 13 10 49 0 0 0 1 1 0 1 1 1 0 1 0
0   54   71      3492 2017 10 10 09 37 49 0 0 1 0 0 0 0 1 0 1 0 1
0   54   71      5141 2017 10 10 09 39 58 0 1 0 1 1 0 0 0 1 1 0 0
1   54   38      1770 2017 10 10 02 30 31 0 0 0 1 1 1 0 0 0 1 0 0
1   54   38      3449 2017 10 10 02 32 48 0 0 1 0 0 1 0 0 0 0 1 1
1   54    9      1014 2017 10 09 20 16 18 0 1 0 0 1 0 0 0 0 1 0 0
1   54    9      8055 2017 10 09 20 25 15 0 0 1 1 0 0 1 1 1 0 1 0
1   54   22      1567 2017 10 09 23 03 47 0 0 1 0 0 0 0 1 0 1 0 0
1   54   22      6338 2017 10 09 23 10 05 0 1 0 1 1 0 1 1 1 0 1 0
1   54   57      7963 2017 10 10 06 42 48 0 0 0 1 1 0 1 1 1 1 0 1
1   54   57      8332 2017 10 10 06 43 17 0 1 0 1 1 1 1 1 0 1 0 1
1   54   25       973 2017 10 09 23 42 10 0 0 0 1 0 0 0 1 0 0 0 1
1   54   25      6604 2017 10 09 23 49 21 0 1 1 0 1 1 0 1 0 1 0 1
1   54   23      1573 2017 10 09 23 16 56 0 1 1 1 0 0 1 1 1 1 1 0
1   54   23      3075 2017 10 09 23 18 52 0 1 1 1 1 0 1 1 1 0 0 0
1   54   23      7231 2017 10 09 23 24 21 0 1 0 0 0 1 0 0 1 0 0 0
1   54   23      8202 2017 10 09 23 25 37 0 1 0 0 0 0 1 1 1 1 0 1
1   54   23      9182 2017 10 09 23 26 51 0 0 1 1 1 1 1 1 1 0 0 0
1   54   23      9415 2017 10 09 23 27 08 0 1 0 1 1 0 0 1 1 0 0 1
1   54   23      9419 2017 10 09 23 27 08 0 0 1 0 0 0 1 1 0 1 1 1
1   54   24      6779 2017 10 09 23 36 50 0 1 0 0 1 0 0 1 0 1 0 1
1   54   39      5013 2017 10 10 02 47 49 0 1 1 0 1 0 1 1 0 1 1 1
1   54   39      6544 2017 10 10 02 49 45 0 1 0 0 0 0 0 1 1 1 0 0
1   54   11       487 2017 10 09 20 41 08 0 1 1 1 0 0 1 1 0 1 0 0
1   54   11      1172 2017 10 09 20 41 59 0 0 1 0 0 0 1 1 0 0 1 0
0   54   72        81 2017 10 10 09 46 10 0 1 0 1 1 1 1 1 1 0 0 0
0   54   72      1771 2017 10 10 09 48 19 0 1 1 1 0 0 1 1 0 0 0 1
0   54   72      2836 2017 10 10 09 49 40 0 1 0 0 0 0 0 1 0 1 0 0
0   54   72      4213 2017 10 10 09 51 23 0 0 0 1 0 0 0 1 1 0 1 0
1   54   40       570 2017 10 10 02 54 53 0 0 1 0 0 0 1 0 1 1 1 1
1   54   40      2200 2017 10 10 02 56 58 0 1 1 1 0 1 1 1 0 0 1 1
1   54   40      3556 2017 10 10 02 58 38 0 1 0 0 1 0 0 0 1 1 0 1
1   54   40      7936 2017 10 10 03 04 17 0 0 1 0 1 1 0 1 1 0 1 0
1   54   40      9138 2017 10 10 03 05 52 0 0 1 0 0 0 0 1 1 0 0 0
1   54   12      2977 2017 10 09 20 57 08 0 0 1 0 0 1 0 0 1 1 0 1
1   54   12      7496 2017 10 09 21 03 01 0 0 0 1 1 0 0 0 0 0 0 1
1   54   26      3296 2017 10 09 23 58 04 0 1 0 1 1 1 1 0 0 0 0 1
0   54   73      5517 2017 10 10 10 05 43 0 0 0 1 0 0 0 1 1 1 1 1
0   54   73      8016 2017 10 10 10 08 54 0 1 0 1 0 0 0 1 0 0 0 1
1   54   90      8165 2017 10 10 13 48 20 0 0 1 0 0 0 1 0 1 1 1 1
1   54   14      2864 2017 10 09 21 22 43 0 1 1 1 0 0 0 1 1 0 0 1
1   54   14      6042 2017 10 09 21 26 55 0 0 1 0 0 0 1 0 0 0 1 0
1   54   91      6036 2017 10 10 13 58 37 0 0 1 0 1 0 0 0 1 0 0 1
1   54   60      1947 2017 10 10 07 13 59 0 1 1 1 1 0 1 1 1 0 1 1
1   54   60      8194 2017 10 10 07 21 59 0 1 1 0 0 0 1 0 0 0 0 1
1   54   29      6702 2017 10 10 00 41 16 0 0 1 0 0 0 0 1 0 0 0 1
0   54   76      8688 2017 10 10 10 48 40 0 0 0 1 1 0 0 1 0 1 0 1
1   54  106       404 2017 10 10 17 04 28 0 1 0 0 0 1 0 0 0 1 1 0
1   54  106      5097 2017 10 10 17 10 33 0 1 1 1 1 0 1 1 0 0 0 1
1   54  106      7232 2017 10 10 17 13 21 0 1 0 0 1 1 0 1 0 0 0 1
1   54   46      3530 2017 10 10 04 15 50 0 0 1 0 1 0 0 1 0 0 0 1
1   54   41      6137 2017 10 10 03 14 39 0 1 1 0 0 1 0 1 1 0 0 0
1   54   58      2112 2017 10 10 06 48 12 0 1 1 0 1 1 1 1 0 1 0 0
1   54   89      1410 2017 10 10 13 26 31 0 1 1 1 1 1 1 1 1 0 0 0
1   54   89      1997 2017 10 10 13 27 16 0 1 1 0 0 0 1 1 1 1 0 0
1   54   89      6907 2017 10 10 13 33 26 0 1 1 1 0 1 0 1 1 0 0 0
1   54   13      2665 2017 10 09 21 09 33 0 1 0 0 0 1 0 0 0 1 1 0
1   54   42      9733 2017 10 10 03 32 18 0 1 1 1 0 1 1 1 0 0 0 1
1   54   27      2227 2017 10 10 00 09 44 0 1 0 0 1 1 0 0 0 0 0 1
0   54   74      6934 2017 10 10 10 20 30 0 0 1 0 1 0 0 1 1 1 0 1
0   54   74      7918 2017 10 10 10 21 48 0 1 0 0 0 1 0 1 0 0 0 1
0   54   74      9064 2017 10 10 10 23 16 0 1 1 1 1 0 1 0 0 0 1 1
1   54   59      2534 2017 10 10 07 01 47 0 0 0 1 0 1 1 0 0 0 0 1
1   54   59      4665 2017 10 10 07 04 36 0 0 1 0 0 1 0 0 1 0 0 1
1   54   59      8635 2017 10 10 07 09 40 0 1 0 0 1 1 1 1 1 1 1 1
1   54   43       387 2017 10 10 03 33 10 0 1 1 0 0 0 0 1 0 0 0 1
1   54   43      4710 2017 10 10 03 38 54 0 1 1 1 1 1 1 1 0 0 1 1
1   54   28      3559 2017 10 10 00 24 09 0 0 1 0 0 0 0 1 0 1 0 0
1   54   28      5122 2017 10 10 00 26 13 0 0 1 0 0 0 0 1 0 1 0 0
0   54   75      1774 2017 10 10 10 26 43 0 0 1 0 0 0 0 1 0 1 0 1
0   54   75      2644 2017 10 10 10 27 50 0 1 1 0 0 1 0 1 0 1 0 0
0   54   75      3308 2017 10 10 10 28 40 0 0 1 0 1 0 0 0 1 1 0 0
0   54   75      6053 2017 10 10 10 32 12 0 1 0 1 1 0 0 0 1 0 0 0
1   57   11      1951 2017 10 10 23 21 03 0 1 1 1 0 0 1 0 0 1 0 1
1   57   12      4459 2017 10 10 23 37 09 0 0 1 0 0 0 0 1 1 1 1 1
1   57   12      6065 2017 10 10 23 39 10 0 1 0 0 1 0 0 0 0 0 0 1
1   57   12      9396 2017 10 10 23 43 37 0 1 0 0 1 1 0 0 0 1 0 1
1   57   13       862 2017 10 10 23 45 32 0 1 1 1 0 0 1 1 0 0 1 1
1   57   13      5401 2017 10 10 23 51 14 0 0 1 0 1 0 0 0 0 1 0 0
1   57   15      1655 2017 10 11 00 12 31 0 1 0 0 0 1 0 1 0 1 1 1
1   57    1       857 2017 10 10 21 10 29 0 1 0 0 0 0 1 0 0 0 0 1
1   57    2      1436 2017 10 10 21 24 13 0 1 1 0 0 0 0 1 1 1 1 1
1   57    2      9161 2017 10 10 21 34 03 0 0 1 1 0 0 1 1 1 0 1 0
1   57    3      2107 2017 10 10 21 37 45 0 0 1 1 0 1 1 0 1 0 0 0
1   57    3      5814 2017 10 10 21 42 37 0 0 0 1 1 0 1 1 0 1 0 0
1   57    4      8359 2017 10 10 21 59 10 0 0 1 1 1 0 0 1 0 0 1 0
1   57    4      9875 2017 10 10 22 01 06 0 0 1 0 1 0 1 1 0 0 0 1
1   57    5       246 2017 10 10 22 01 36 0 1 0 0 0 0 0 1 1 0 0 0
1   57    5      3353 2017 10 10 22 05 39 0 1 1 1 1 1 1 1 1 0 0 0
1   57    5      8674 2017 10 10 22 12 38 0 1 1 1 0 0 0 1 0 1 0 0
1   57    6       938 2017 10 10 22 15 32 0 0 1 1 1 0 1 0 0 0 0 1
1   57    6      1761 2017 10 10 22 16 33 0 1 1 0 1 0 1 0 1 1 1 1
1   57    6      6198 2017 10 10 22 22 10 0 1 1 0 0 0 0 1 0 0 0 1
1   57    6      6806 2017 10 10 22 22 53 0 1 0 1 1 1 1 1 0 0 0 1
1   57    7      1838 2017 10 10 22 29 34 0 0 0 1 1 0 1 1 0 0 0 1
1   57    7      2287 2017 10 10 22 30 08 0 1 1 1 0 0 0 1 1 0 0 0
1   57    7      3263 2017 10 10 22 31 26 0 0 1 0 1 1 1 1 1 1 1 1
1   57    7      7428 2017 10 10 22 36 47 0 0 1 1 0 0 1 0 0 0 0 1
1   57    8       878 2017 10 10 22 41 13 0 1 0 0 0 1 0 0 0 0 1 1
1   57    8      5213 2017 10 10 22 46 48 0 1 1 1 1 1 1 1 0 1 0 0
1   57    9      2568 2017 10 10 22 56 15 0 1 0 0 0 0 0 1 0 1 1 1
1   57    9      9540 2017 10 10 23 05 10 0 0 1 1 0 0 0 1 1 1 0 1
1   57   10      9045 2017 10 10 23 17 20 0 1 1 1 0 1 0 0 0 0 1 0
1   57   10      9370 2017 10 10 23 17 44 0 1 1 1 0 0 0 1 1 1 1 1
1   60  106      3560 2017 10 12 01 34 55 0 1 1 1 0 0 0 1 1 1 1 1
1   60  106      7248 2017 10 12 01 39 50 0 0 1 0 0 1 0 0 1 1 1 1
1   60   91      1960 2017 10 11 22 18 15 0 1 1 0 0 0 0 1 0 0 1 0
1   60   91      5413 2017 10 11 22 22 48 0 1 1 1 0 0 0 1 0 0 0 1
1   60   91      5625 2017 10 11 22 23 05 0 0 0 1 0 1 1 0 1 0 0 0
1   60   76       240 2017 10 11 19 01 44 0 1 1 1 0 0 1 1 0 1 0 0
1   60   76      2461 2017 10 11 19 04 37 0 1 0 1 0 0 0 1 0 0 1 0
1   60   61      7628 2017 10 11 15 56 46 0 1 0 0 0 1 0 1 0 0 0 1
0   60   16      8531 2017 10 11 06 17 28 0 0 1 0 0 0 1 0 1 0 0 1
0   60    1       497 2017 10 11 02 54 28 0 1 1 0 0 1 0 0 0 1 0 0
0   60    1      3394 2017 10 11 02 58 11 0 1 0 0 0 0 1 1 1 0 0 0
1   60  107      4047 2017 10 12 01 48 37 0 1 1 1 0 0 1 1 1 1 1 1
1   60  107      6501 2017 10 12 01 51 47 0 1 1 1 0 0 0 1 1 1 1 1
1   60  107      7718 2017 10 12 01 53 26 0 0 1 0 0 0 0 1 1 0 0 0
1   60   77      1618 2017 10 11 19 16 35 0 1 1 1 1 1 1 1 0 1 0 1
1   60   77      6450 2017 10 11 19 22 47 0 0 1 0 0 1 0 1 0 1 0 0
1   60   47      5917 2017 10 11 12 53 45 0 0 1 0 0 0 1 0 0 0 1 0
1   60   47      7617 2017 10 11 12 55 55 0 1 0 0 0 0 0 1 0 0 1 0
1   60   92      1236 2017 10 11 22 30 22 0 1 0 0 0 0 0 1 0 0 1 0
1   60   62      5741 2017 10 11 16 07 29 0 0 0 1 0 1 0 0 1 0 1 1
1   60   32      2031 2017 10 11 09 35 37 0 1 1 1 0 1 1 1 1 0 0 1
0   60   17      5340 2017 10 11 06 26 23 0 1 1 1 0 1 0 1 0 1 0 1
0   60    2      4963 2017 10 11 03 12 59 0 1 0 0 1 1 0 1 1 0 0 1
0   60    2      6597 2017 10 11 03 15 01 0 0 1 1 1 0 0 1 1 1 0 1
1   60   93      1309 2017 10 11 22 43 10 0 0 0 1 1 0 0 1 1 1 1 1
1   60   93      2511 2017 10 11 22 44 46 0 0 1 0 0 0 1 0 0 0 1 0
1   60   93      4728 2017 10 11 22 47 35 0 1 1 0 0 0 0 1 1 1 1 0
1   60   48      2861 2017 10 11 13 02 51 0 0 1 1 0 0 1 0 0 1 0 0
1   60   48      2920 2017 10 11 13 02 57 0 1 0 0 0 1 0 1 0 1 0 1
1   60   78      3277 2017 10 11 19 31 38 0 1 0 1 0 0 0 1 0 1 1 1
1   60   78      4886 2017 10 11 19 33 43 0 0 1 0 0 0 0 1 1 0 1 0
1   60   63       370 2017 10 11 16 13 28 0 1 0 1 0 0 1 1 1 0 1 1
1   60   63       828 2017 10 11 16 14 05 0 0 1 1 0 0 0 1 1 0 1 0
1   60   63      2127 2017 10 11 16 15 44 0 1 0 0 0 1 0 0 0 1 0 0
1   60   63      6665 2017 10 11 16 21 37 0 1 1 1 1 1 1 1 1 1 1 1
1   60   63      7024 2017 10 11 16 22 04 0 0 1 0 1 0 1 1 0 0 1 0
1   60   63      9204 2017 10 11 16 24 47 0 1 1 0 1 1 1 0 1 0 0 0
0   60   18      3902 2017 10 11 06 37 46 0 1 0 1 0 1 0 0 0 0 0 1
0   60   18      6206 2017 10 11 06 40 42 0 0 1 0 0 1 0 0 1 0 0 1
0   60   18      7694 2017 10 11 06 42 42 0 0 0 1 1 0 1 1 0 0 0 1
1   60   33       900 2017 10 11 09 47 01 0 1 0 0 0 0 0 1 0 0 0 1
1   60   33      5304 2017 10 11 09 52 42 0 0 1 1 1 0 1 0 0 1 0 0
1   60   33      8127 2017 10 11 09 56 16 0 0 0 1 0 1 1 0 1 1 1 1
0   60    3      6115 2017 10 11 03 27 18 0 0 0 1 1 1 1 1 1 0 1 0
1   60   94      6349 2017 10 11 23 02 42 0 1 0 0 0 1 1 1 1 1 1 1
0   60  109      5925 2017 10 12 02 17 20 0 1 1 0 0 1 0 1 0 1 0 0
0   60  109      8824 2017 10 12 02 21 06 0 0 0 1 1 0 0 0 1 1 1 1
1   60   79      7232 2017 10 11 19 49 34 0 1 1 1 0 0 0 1 0 1 0 0
1   60   64      5383 2017 10 11 16 32 47 0 1 1 1 1 1 0 0 0 0 1 0
1   60   49      1674 2017 10 11 13 14 15 0 0 1 0 0 0 0 1 1 0 1 0
1   60   49      7566 2017 10 11 13 21 53 0 1 1 0 0 1 0 0 0 1 1 1
1   60   49      7895 2017 10 11 13 22 20 0 0 1 0 1 0 0 0 1 1 1 1
1   60   49      8296 2017 10 11 13 22 54 0 1 1 1 0 1 0 1 1 1 0 1
0   60   19      3967 2017 10 11 06 50 35 0 0 1 1 0 0 0 1 1 1 0 0
0   60   19      5547 2017 10 11 06 52 37 0 1 1 0 1 1 1 1 1 1 0 1
0   60   19      8945 2017 10 11 06 56 56 0 0 1 0 1 1 0 1 1 0 0 0
1   60   34      8768 2017 10 11 10 09 53 0 1 1 1 0 0 0 1 0 0 1 1
1   60   34      9353 2017 10 11 10 10 37 0 1 0 0 0 1 0 1 0 0 0 1
0   60    4      6769 2017 10 11 03 41 13 0 1 1 1 0 0 1 1 1 1 1 1
0   60  110      2848 2017 10 12 02 26 15 0 1 0 0 0 1 0 0 1 0 0 0
0   60  110      4439 2017 10 12 02 28 13 0 0 0 1 0 0 0 1 1 0 1 0
0   60  110      4504 2017 10 12 02 28 17 0 1 1 0 0 0 1 1 1 1 1 1
0   60  110      5867 2017 10 12 02 30 04 0 1 0 1 0 0 0 1 0 1 0 0
0   60  110      6867 2017 10 12 02 31 17 0 1 0 0 0 0 0 1 1 0 1 0
1   60   95      1511 2017 10 11 23 09 16 0 0 0 1 0 0 0 1 1 1 0 0
1   60   95      5322 2017 10 11 23 14 09 0 0 1 0 1 0 0 1 1 1 1 1
1   60   80      2408 2017 10 11 19 56 21 0 0 1 0 0 0 1 0 1 1 1 1
1   60   80      6392 2017 10 11 20 01 29 0 1 1 0 1 1 0 0 1 1 0 0
1   60   65      1081 2017 10 11 16 40 02 0 1 1 1 0 0 0 1 0 0 1 1
1   60   50      1945 2017 10 11 13 27 42 0 1 0 0 0 0 0 1 0 0 0 1
1   60   50      7448 2017 10 11 13 34 51 0 0 1 0 0 1 1 0 1 0 0 0
1   60   50      9010 2017 10 11 13 36 50 0 0 1 0 1 0 1 1 0 1 0 0
1   60   35       564 2017 10 11 10 12 10 0 0 1 1 0 0 0 1 0 1 0 1
1   60   35      8811 2017 10 11 10 22 53 0 1 1 1 1 1 0 0 1 0 0 0
0   60    5      2444 2017 10 11 03 48 35 0 1 1 1 0 0 0 1 0 1 0 0
0   60    5      4104 2017 10 11 03 50 40 0 1 1 1 0 1 1 1 0 1 1 1
1   60   20      5303 2017 10 11 07 05 11 0 0 0 1 1 0 0 1 0 1 1 1
1   60   20      8531 2017 10 11 07 09 24 0 0 1 0 1 1 1 1 0 0 0 1
1   60   20      8857 2017 10 11 07 09 52 0 0 1 0 1 0 0 0 0 1 0 0
0   60  111      5256 2017 10 12 02 42 08 0 0 0 1 0 1 0 0 1 1 1 1
1   60   96        64 2017 10 11 23 20 26 0 1 0 1 0 0 1 1 0 0 1 0
1   60   96      6105 2017 10 11 23 28 22 0 0 1 0 0 1 0 0 0 0 0 1
1   60   81      4805 2017 10 11 20 12 17 0 0 1 0 0 0 1 1 1 1 1 1
1   60   81      7276 2017 10 11 20 15 35 0 1 1 1 0 0 0 1 1 0 0 1
1   60   66      4190 2017 10 11 16 57 01 0 1 1 1 0 1 1 1 1 1 0 0
1   60   66      6191 2017 10 11 16 59 34 0 1 0 0 0 1 0 0 0 1 0 0
1   60   66      9495 2017 10 11 17 03 57 0 0 0 1 0 0 0 1 0 0 0 1
1   60   51      1020 2017 10 11 13 39 31 0 0 1 0 0 0 1 0 0 0 0 1
1   60   51      1043 2017 10 11 13 39 33 0 0 1 0 1 1 0 0 0 0 1 0
1   60   51      3794 2017 10 11 13 43 09 0 1 0 0 0 1 0 1 0 0 0 1
1   60   51      7103 2017 10 11 13 47 26 0 1 0 1 0 0 0 1 1 0 1 0
0   60    6      4482 2017 10 11 04 04 01 0 0 0 1 0 0 0 1 0 1 1 0
0   60    6      5488 2017 10 11 04 05 21 0 1 1 1 1 1 1 1 0 0 0 1
0   60    6      8088 2017 10 11 04 08 44 0 0 1 1 1 1 1 0 0 0 0 1
0   60    6      9057 2017 10 11 04 09 59 0 1 1 1 0 0 0 1 0 0 1 0
0   60  112       155 2017 10 12 02 48 35 0 1 1 0 1 1 1 1 0 1 0 0
0   60  112      5018 2017 10 12 02 54 56 0 0 0 1 0 0 1 0 0 1 0 1
1   60   36      7241 2017 10 11 10 33 41 0 0 1 1 0 0 1 1 0 0 1 0
1   60   36      8131 2017 10 11 10 34 51 0 1 0 0 0 0 0 1 0 0 0 1
1   60   36      8495 2017 10 11 10 35 17 0 0 0 1 1 0 0 1 0 0 0 1
1   60   36      8566 2017 10 11 10 35 22 0 1 0 0 0 0 1 1 1 1 0 1
1   60   21      7459 2017 10 11 07 21 04 0 0 1 0 1 0 0 0 0 1 0 0
1   60   97      1162 2017 10 11 23 34 56 0 0 1 0 0 0 0 1 0 1 0 1
1   60   97      9024 2017 10 11 23 45 16 0 0 0 1 1 1 0 1 1 0 0 0
1   60   82      2899 2017 10 11 20 22 55 0 0 1 0 0 0 1 1 1 0 0 0
1   60   82      6749 2017 10 11 20 27 55 0 0 1 0 1 1 0 1 0 1 0 1
1   60   52      3269 2017 10 11 13 55 23 0 0 1 1 0 0 0 1 0 0 0 1
1   60   67        36 2017 10 11 17 04 40 0 0 0 1 1 1 1 1 1 1 1 1
1   60   67      5964 2017 10 11 17 12 19 0 0 1 0 0 0 0 1 1 1 1 1
0   60  113       134 2017 10 12 03 01 30 0 0 1 1 0 0 1 1 1 1 1 0
0   60  113       899 2017 10 12 03 02 27 0 1 0 1 1 0 0 0 1 1 0 1
1   60   22      2690 2017 10 11 07 27 53 0 0 1 0 0 1 1 1 0 0 0 1
1   60   22      3607 2017 10 11 07 29 02 0 0 0 1 1 1 0 1 0 1 0 0
0   60    7      4459 2017 10 11 04 16 56 0 0 1 0 0 0 0 1 0 1 0 0
1   60   37       128 2017 10 11 10 37 28 0 0 0 1 0 1 0 1 0 0 0 1
1   60   37      3323 2017 10 11 10 41 32 0 0 1 0 0 1 1 1 1 1 0 1
1   60   37      4865 2017 10 11 10 43 31 0 0 1 1 1 1 0 1 0 1 1 1
1   60   37      5555 2017 10 11 10 44 23 0 1 0 0 0 1 0 1 0 1 0 0
1   60   83      7306 2017 10 11 20 41 39 0 0 1 0 0 0 0 1 0 0 0 1
1   60   68      1982 2017 10 11 17 19 57 0 0 0 1 1 0 0 1 0 1 1 0
1   60   68      4713 2017 10 11 17 23 31 0 1 1 1 0 0 0 1 1 1 1 1
1   60   68      7045 2017 10 11 17 26 31 0 1 1 1 0 1 0 1 0 1 0 0
1   60   99      6241 2017 10 12 00 07 41 0 0 1 1 0 0 1 0 0 0 0 1
1   60   23       482 2017 10 11 07 37 59 0 0 1 0 0 1 0 1 0 1 0 1
1   60   23      5909 2017 10 11 07 44 56 0 1 0 0 0 1 0 0 1 1 1 1
0   60    8      3612 2017 10 11 04 28 32 0 1 0 0 1 0 0 0 1 0 0 0
1   60   38      3941 2017 10 11 10 55 08 0 0 1 0 0 1 1 1 0 0 0 1
1   60   54       590 2017 10 11 14 17 26 0 1 0 0 0 0 0 1 1 1 1 1
1   60   54      4398 2017 10 11 14 22 15 0 1 1 0 0 0 0 1 1 1 1 1
1   60   54      5353 2017 10 11 14 23 31 0 0 1 0 0 0 1 1 1 0 1 1
1   60   54      7099 2017 10 11 14 25 44 0 0 1 0 0 1 1 0 1 1 1 1
1   60   54      8818 2017 10 11 14 27 55 0 1 1 1 0 0 1 1 0 0 0 1
1   60   69      3493 2017 10 11 17 34 41 0 1 1 1 1 1 1 1 1 1 1 1
1   60   69      3875 2017 10 11 17 35 13 0 0 1 0 1 0 0 0 0 1 0 1
1   60   69      6874 2017 10 11 17 39 04 0 0 1 0 1 0 0 0 0 0 1 0
1   60  100      4684 2017 10 12 00 18 46 0 1 0 0 1 1 0 1 1 1 0 0
0   60   12      2736 2017 10 11 05 18 29 0 1 0 0 0 1 1 1 0 0 1 1
0   60   14      2593 2017 10 11 05 44 10 0 1 0 0 0 0 0 1 0 0 1 0
1   60   25      7884 2017 10 11 08 13 03 0 0 1 0 1 0 0 1 0 1 1 1
0   60   10      2348 2017 10 11 04 52 11 0 1 0 0 1 0 0 0 0 0 1 0
0   60   10      5377 2017 10 11 04 56 03 0 1 0 0 1 1 1 1 1 1 0 1
1   60   71      6146 2017 10 11 18 04 05 0 1 0 1 0 0 0 1 0 1 0 0
1   60   71      6522 2017 10 11 18 04 34 0 0 0 1 1 0 0 0 1 0 0 0
1   60   71      6923 2017 10 11 18 05 08 0 1 0 0 0 1 0 0 0 1 0 0
1   60   27      2111 2017 10 11 08 31 28 0 0 1 0 0 0 0 1 0 0 0 1
1   60   27      5517 2017 10 11 08 35 51 0 1 1 1 1 0 0 1 1 1 1 1
1   60   27      5703 2017 10 11 08 36 06 0 1 0 0 1 0 0 0 0 1 0 1
1   60   27      6707 2017 10 11 08 37 24 0 1 0 0 0 0 0 1 1 1 0 0
1   60   70       442 2017 10 11 17 43 40 0 1 1 1 0 0 0 1 0 0 0 1
1   60   70      4202 2017 10 11 17 48 35 0 1 1 1 0 0 0 1 1 1 1 0
1   60   70      7882 2017 10 11 17 53 19 0 1 1 0 1 1 1 1 1 0 1 0
1   60   88      8487 2017 10 11 21 47 58 0 0 0 1 0 0 0 1 0 1 1 0
1   60   59      2491 2017 10 11 15 24 37 0 1 0 0 0 0 0 1 0 0 0 1
1   60   59      4599 2017 10 11 15 27 15 0 0 0 1 1 1 0 0 0 0 0 1
1   60   59      7087 2017 10 11 15 30 24 0 0 1 1 1 0 1 0 1 1 0 0
1   60   24      7736 2017 10 11 07 59 55 0 1 0 0 0 1 1 1 1 1 0 0
1   60   24      8227 2017 10 11 08 00 30 0 1 0 0 0 1 0 0 1 1 1 1
1   60   57      2257 2017 10 11 14 58 15 0 1 0 1 0 0 0 1 0 1 0 0
1   60   57      3806 2017 10 11 15 00 12 0 0 1 0 1 1 0 1 0 0 0 1
1   60   43      1245 2017 10 11 11 56 12 0 1 0 0 0 1 1 0 1 0 0 0
1   60   43      2661 2017 10 11 11 58 02 0 1 0 0 0 1 0 0 0 0 0 1
1   60   43      3845 2017 10 11 11 59 34 0 0 1 0 0 0 1 0 0 0 0 1
1   60   43      5276 2017 10 11 12 01 27 0 1 1 1 0 1 0 1 0 0 1 0
